0.36956298,0.018251581,-0.19367248,-0.11703914,-0.20505594,-0.17234586,0.33246842,0.3051403,0.050288007,-0.3184372,-0.12837073,0.1573656,-0.75800747,-0.19346263,-0.305812,-0.16973558,-0.13429976,0.3438668,-0.16292459,-0.49337947,0.59430414,0.30768022,-0.29952642,0.15698415,-0.26798102,1.0438616,-0.7101964,-0.00094116415,0.07850137,-0.31758246,-0.25759506,-0.031257715,-0.26611665,-0.5873924,0.5540848,-0.5601969,-0.1360752,-0.6193915,0.57794726,0.75525117,-0.3233964,0.13890485,1.0043465,-0.43089187,-0.38569647,-0.40102276,-0.057162922,0.28823268,0.7372929,0.34575802,-0.18161766,-0.39576694,-0.032650497,-0.8765712,0.5973599,0.065333545,0.54514277,-0.40669674,-0.076017626,-1.3148619,-0.13535194,-0.7772907,-1.1605155,-0.44511205,0.16376671,-0.30593288,0.34616268,-0.38012347,-0.061788656,-0.41437393,0.48311108,0.4015353,-0.08903799,-0.53053606,0.8259591,0.35698798,-0.3395296,-0.5654244,-0.74547607,0.4154164,0.21698475,-0.20348436,-0.26147938,-0.41244262,-0.62718236,-0.21890128,0.23932785,-0.71464396,-0.5463783,-0.17730029,-0.024709983,0.47622502,0.021681946,-0.52427626,-0.16349015,-0.28471392,0.09920008,-0.4966292,-0.31121653,0.0046896636,-0.3370016,0.13074736,-0.5145298,0.31782475,-0.6752736,-1.2637217,0.0060224766,-0.06638965,0.22762893,-0.48466116,-0.08292836,-0.29006994,0.37516108,-0.87562907,-0.36194298,-0.7139355,0.15398037,-0.3287194,-0.27956396,-0.3961356,0.761397,-0.67025554,-0.11873593,0.026541797,-0.29943243,-0.13052495,-0.30480748,0.24892715,0.17936854,0.3927346,-1.4339671,-0.7499042,0.21256246,-0.5013228,0.08183545,0.6314413,-0.2119322,0.030357474,-0.68725276,-0.2799783,-0.27159774,-0.014688036,0.73327595,-0.0052517476,-0.043490447,-0.341157,-0.3119276,-0.3047736,0.32532609,0.46531236,0.45485616,0.53853106,0.9475168,0.2981375,-0.37194118,-1.085884,0.4849558,0.5197306,0.8144415,-0.52052957,-0.38245928,-0.48855844,-0.06542439,0.6503173,-0.027108397,-0.39201212,-0.46272355,-0.20785338,0.659948,-0.34696063,-0.20727849,0.05292225,0.012937629,-0.05766634,-0.49779764,0.3894147,0.35051045,-0.50652546,-0.35263574,-0.4374511,-0.12030221,0.20698267,0.25430635,-0.34386492,0.5285949,-0.10411459,-0.109243,-0.073714234,0.25063917,0.82499665,1.1630524,-0.5925475,-0.2438232,-0.24907357,-0.33062714,0.26293167,-0.14293823,0.2103885,-0.34210494,0.5956692
0.37445188,0.019270975,-0.1956981,-0.12059474,-0.20758675,-0.17478372,0.33228207,0.30952322,0.054529894,-0.32440084,-0.13325152,0.15869443,-0.7640893,-0.1965175,-0.30622482,-0.16810906,-0.13470542,0.3495807,-0.16241838,-0.4967856,0.60143846,0.3118356,-0.30161923,0.15791635,-0.27199516,1.0545866,-0.7174677,-0.0023144544,0.07936645,-0.3218336,-0.26505297,-0.035472415,-0.2725261,-0.5929075,0.56405973,-0.5699033,-0.13363782,-0.6299822,0.5879128,0.7641079,-0.3269608,0.14205804,1.016799,-0.43604544,-0.39105478,-0.40800163,-0.056081906,0.29159027,0.74637353,0.3477411,-0.18425077,-0.39854744,-0.030080695,-0.8888433,0.60789716,0.06958154,0.54932505,-0.4136227,-0.07988924,-1.3312432,-0.13639757,-0.7861154,-1.173913,-0.45406425,0.1630994,-0.31363165,0.35065472,-0.38723674,-0.060544673,-0.4224237,0.48733163,0.40261006,-0.08884279,-0.54166865,0.8337258,0.3585049,-0.34348077,-0.57333654,-0.7545303,0.4224177,0.21916066,-0.20729862,-0.2621046,-0.4159075,-0.6376534,-0.22343266,0.2424909,-0.72373176,-0.55484605,-0.17874643,-0.02502224,0.48210824,0.023857327,-0.531939,-0.16532214,-0.29040396,0.10023473,-0.50665826,-0.31203374,0.0051761973,-0.3392399,0.13064677,-0.51760733,0.32699457,-0.6847688,-1.282976,0.007932631,-0.06610387,0.2288015,-0.491405,-0.08246951,-0.29245874,0.37630677,-0.8857114,-0.36724347,-0.72373414,0.15657634,-0.33099273,-0.28024852,-0.40453452,0.7682065,-0.67915696,-0.12132001,0.02513714,-0.30366498,-0.13156827,-0.30795363,0.24796453,0.18072349,0.39735666,-1.4486315,-0.75438243,0.2143506,-0.5091389,0.084366456,0.6400282,-0.21308945,0.0262864,-0.6986064,-0.28291818,-0.274533,-0.017966038,0.7449434,-0.0020169963,-0.046507906,-0.3428467,-0.31477472,-0.30824175,0.33027637,0.47097197,0.4595392,0.54462475,0.9626397,0.29998174,-0.37501708,-1.0965056,0.49173588,0.52504265,0.8271478,-0.5271853,-0.38461608,-0.49223524,-0.06579856,0.65636563,-0.029318813,-0.39720133,-0.47092637,-0.21343297,0.66762644,-0.35390395,-0.2135011,0.056482617,0.008112364,-0.055161662,-0.5032831,0.39477342,0.3556854,-0.5101452,-0.35314623,-0.44394052,-0.12451418,0.2115648,0.25941765,-0.34322363,0.5339796,-0.10112762,-0.10817391,-0.07452492,0.24991143,0.83286166,1.1744715,-0.59690017,-0.2435435,-0.2546764,-0.33687195,0.26780617,-0.14390081,0.21459562,-0.34341326,0.60214156
0.28076243,0.01656442,-0.1480359,-0.089372195,-0.15771489,-0.12935606,0.25241855,0.23243293,0.040028892,-0.24308078,-0.1019687,0.11944505,-0.58046925,-0.14733766,-0.2309627,-0.12919922,-0.10278802,0.26339543,-0.1230231,-0.37438753,0.45369512,0.2352998,-0.22440612,0.116853826,-0.20346858,0.7974682,-0.5412574,-0.0016684302,0.057288796,-0.24380434,-0.19609416,-0.023202723,-0.20644133,-0.44763556,0.42572606,-0.42605653,-0.10229102,-0.4737156,0.44282085,0.57787955,-0.24812879,0.10630526,0.76626647,-0.32949582,-0.29347607,-0.30669412,-0.045694917,0.22019795,0.5604366,0.25968504,-0.13731903,-0.30202517,-0.024052143,-0.6691899,0.45471972,0.051657338,0.413511,-0.31052282,-0.059648406,-1.005051,-0.10458115,-0.5915764,-0.8847211,-0.3429898,0.123218775,-0.23380694,0.2630131,-0.28865883,-0.049128212,-0.3171205,0.369332,0.3040332,-0.069633044,-0.40844238,0.6309298,0.27072212,-0.25994265,-0.43389365,-0.5700326,0.32041866,0.16658603,-0.1558669,-0.19933604,-0.3130559,-0.47988772,-0.16654406,0.18404795,-0.5433401,-0.4158145,-0.13731784,-0.021027628,0.3629028,0.01850792,-0.39820433,-0.12419979,-0.21812531,0.07233906,-0.38060752,-0.2382095,0.002854136,-0.25860646,0.09900057,-0.39228526,0.24254869,-0.5192531,-0.9639757,0.004592996,-0.051701013,0.1748388,-0.37357882,-0.062117044,-0.21844746,0.28675592,-0.6684336,-0.28001165,-0.54647565,0.11787261,-0.25317124,-0.21310362,-0.3028888,0.5819447,-0.50933087,-0.09114721,0.01833347,-0.22937423,-0.10056392,-0.23043154,0.18933108,0.13817252,0.2971955,-1.092026,-0.5684043,0.16145332,-0.38489592,0.063647114,0.47995192,-0.16311097,0.01998342,-0.5283549,-0.21116558,-0.20812586,-0.015199888,0.5597522,-0.0037883357,-0.03513123,-0.26051742,-0.23650977,-0.23379509,0.24937944,0.35243428,0.34852117,0.40952536,0.7226181,0.22471708,-0.2807118,-0.82561296,0.37009928,0.39772356,0.6228487,-0.39646763,-0.29081088,-0.37411794,-0.052411698,0.4963544,-0.018553598,-0.30124825,-0.3562599,-0.15941878,0.5041756,-0.265441,-0.1583466,0.040212866,0.0075491234,-0.041162055,-0.3795365,0.2975484,0.26486573,-0.3843583,-0.2679144,-0.33286622,-0.09012105,0.16086082,0.19682509,-0.2611392,0.4041769,-0.07969513,-0.08163378,-0.057843965,0.18809503,0.6304723,0.8836033,-0.4539356,-0.18372285,-0.19062597,-0.25593844,0.20001051,-0.10979374,0.16198692,-0.25822547,0.4542607
0.26298022,0.014547375,-0.13538653,-0.08401918,-0.14631999,-0.11965313,0.23320441,0.21215515,0.038672414,-0.22664706,-0.09448063,0.11319445,-0.533131,-0.13728365,-0.21174118,-0.11865525,-0.09400015,0.24464951,-0.11301716,-0.34703588,0.41935164,0.21587434,-0.21004829,0.10983365,-0.19277959,0.73774374,-0.49938792,-0.000144609,0.05399134,-0.22492571,-0.18235752,-0.025457982,-0.19168998,-0.41421434,0.39071864,-0.39859173,-0.09660419,-0.4369791,0.40829983,0.53182715,-0.22953433,0.098379105,0.70752966,-0.3010343,-0.27333552,-0.28389373,-0.040399294,0.20613863,0.52101696,0.24390905,-0.12558882,-0.28241658,-0.022139765,-0.61929417,0.4235157,0.048843596,0.38434407,-0.28741193,-0.05674067,-0.93040866,-0.09219823,-0.5506617,-0.8214152,-0.31322753,0.112367325,-0.21630698,0.24309558,-0.26927066,-0.04554457,-0.2914151,0.33809328,0.28108743,-0.061496202,-0.37803468,0.58084124,0.25036582,-0.24082376,-0.39661613,-0.52541286,0.29238454,0.15333177,-0.14283553,-0.18243119,-0.28916204,-0.4437846,-0.15785734,0.17012174,-0.50600123,-0.38601473,-0.12412467,-0.0147109935,0.33528575,0.01604648,-0.36893412,-0.11678834,-0.2022551,0.06636366,-0.35048857,-0.21648721,0.0023001991,-0.23650862,0.089218006,-0.36393198,0.22566135,-0.479793,-0.89143515,0.004435706,-0.047706965,0.16047727,-0.34521103,-0.05814079,-0.20171593,0.26219344,-0.61960983,-0.2550463,-0.5074028,0.107216805,-0.23507084,-0.19314273,-0.28346443,0.53943354,-0.47319,-0.08369453,0.01942534,-0.2110268,-0.089308366,-0.21562114,0.1754047,0.12689334,0.27520847,-1.0100818,-0.5297051,0.15317889,-0.35509986,0.05742359,0.4472746,-0.15023665,0.020693572,-0.48421237,-0.1999161,-0.19002339,-0.011686788,0.52029425,-0.0020060844,-0.03020807,-0.24108216,-0.22091568,-0.21549048,0.23177493,0.3270988,0.32042387,0.37887725,0.66821116,0.20987402,-0.26183942,-0.7648801,0.3433862,0.36593682,0.57448846,-0.36614722,-0.26815215,-0.34381112,-0.050343417,0.45590633,-0.01658496,-0.27568686,-0.3305403,-0.14639553,0.4661396,-0.24415495,-0.14604646,0.03849344,0.0055262423,-0.040317774,-0.3526152,0.2734614,0.24763788,-0.35530034,-0.24478208,-0.31061256,-0.085895576,0.14890146,0.18138298,-0.23893452,0.3721299,-0.07402206,-0.07494038,-0.053043213,0.17285922,0.583806,0.8207259,-0.41717932,-0.17112638,-0.17836621,-0.23249114,0.18466502,-0.09948409,0.14612535,-0.2404215,0.41865394
0.20216198,0.01063155,-0.10447058,-0.063865654,-0.10973388,-0.095538765,0.18004176,0.16866937,0.026075771,-0.17569686,-0.07101633,0.08576523,-0.4138548,-0.104295306,-0.16576883,-0.09373155,-0.07631123,0.18725109,-0.089024894,-0.27003035,0.3258115,0.16758187,-0.163457,0.08532259,-0.1459976,0.57093346,-0.39051768,-0.0012990908,0.043558132,-0.17340697,-0.14232436,-0.02085161,-0.14671981,-0.32025424,0.3047434,-0.307298,-0.07594573,-0.33778372,0.31869403,0.4128375,-0.17405385,0.07432738,0.5480542,-0.23399192,-0.20930809,-0.21877763,-0.03288929,0.16060705,0.40239206,0.18694268,-0.09718515,-0.21834247,-0.019611428,-0.47968292,0.32559782,0.038113758,0.29889333,-0.22400895,-0.044932384,-0.71978664,-0.075126715,-0.4270374,-0.63840735,-0.24328442,0.08822025,-0.16676018,0.18955618,-0.20848641,-0.034049693,-0.22593866,0.2640962,0.21807985,-0.045813944,-0.2938384,0.45220846,0.19414769,-0.1865018,-0.30848154,-0.40996683,0.23081608,0.117054254,-0.11498108,-0.14528455,-0.2277573,-0.34255219,-0.11987601,0.13263544,-0.38945904,-0.2995364,-0.09979836,-0.012962855,0.26261583,0.012977829,-0.28866604,-0.08785824,-0.15620199,0.051374797,-0.2703263,-0.17097564,0.004693361,-0.18729462,0.07072629,-0.283619,0.17350553,-0.3716761,-0.6915017,0.00536195,-0.03674935,0.12232352,-0.26558146,-0.046082858,-0.1552056,0.2042229,-0.48110804,-0.19927895,-0.39228463,0.082839675,-0.17854331,-0.15051323,-0.21825029,0.4172502,-0.3671637,-0.06383911,0.014063315,-0.16516896,-0.07171647,-0.1651247,0.1335937,0.09947898,0.21407022,-0.7858517,-0.40701863,0.118315525,-0.27585846,0.04643752,0.3480182,-0.11721958,0.017109755,-0.37909085,-0.15505722,-0.14928646,-0.008381029,0.40597713,-0.00014818246,-0.023924561,-0.18607442,-0.17054568,-0.16889851,0.18187325,0.2532832,0.249446,0.29412445,0.5223191,0.16565026,-0.20420189,-0.5923268,0.26657084,0.2853976,0.44545415,-0.28537235,-0.21079065,-0.26549548,-0.035232842,0.35750726,-0.01243153,-0.21500474,-0.25569972,-0.11749278,0.36379257,-0.1880976,-0.11503267,0.029971,0.0060617747,-0.029872715,-0.26924583,0.21444307,0.19323541,-0.2783102,-0.19241172,-0.23868644,-0.064907394,0.112357005,0.14099255,-0.18564028,0.28654313,-0.056777686,-0.056594532,-0.040942144,0.1353609,0.44949797,0.63803935,-0.32285333,-0.13324837,-0.13560405,-0.18078941,0.14720443,-0.07681818,0.1137504,-0.18841499,0.32536107
0.2822377,0.014155072,-0.14770718,-0.087882355,-0.15478215,-0.13386045,0.25283426,0.23033695,0.039405014,-0.24329163,-0.09984351,0.121363245,-0.57455015,-0.1464393,-0.23238187,-0.12910971,-0.10385016,0.26401496,-0.124836564,-0.3738845,0.45183694,0.23445275,-0.22679606,0.11769394,-0.20607112,0.7959904,-0.5415114,-0.00050953234,0.05912092,-0.24323516,-0.19815226,-0.025260918,-0.20663205,-0.44675213,0.42271146,-0.42618343,-0.10319041,-0.4713962,0.443146,0.5780109,-0.24300523,0.10761762,0.76640606,-0.32521707,-0.2926883,-0.30500054,-0.043447725,0.22162089,0.564422,0.26419842,-0.14010626,-0.30047497,-0.025737116,-0.67011726,0.45792997,0.053404745,0.41488543,-0.3107139,-0.061557557,-1.001178,-0.1004345,-0.5916958,-0.88533175,-0.3419084,0.124571644,-0.23725702,0.26199174,-0.29362082,-0.048465,-0.3155221,0.36846635,0.3032058,-0.06887424,-0.40876305,0.63066167,0.27141967,-0.2582937,-0.42937714,-0.56746763,0.31953922,0.16320392,-0.15564561,-0.19830966,-0.31493077,-0.48155093,-0.166848,0.18336101,-0.54519963,-0.41945422,-0.13371712,-0.018677322,0.36224043,0.014717401,-0.401341,-0.12734106,-0.2185286,0.0748868,-0.38145837,-0.23800626,0.0056587867,-0.25673422,0.10110809,-0.3912339,0.24406861,-0.5185747,-0.9651536,0.00837764,-0.050011553,0.17349426,-0.3729504,-0.061687857,-0.22071372,0.2864419,-0.66419554,-0.27610797,-0.547206,0.11511454,-0.2511964,-0.2104106,-0.30240437,0.5782898,-0.5089434,-0.09357628,0.021376511,-0.22884385,-0.096530676,-0.23036304,0.18867359,0.13718918,0.29682586,-1.0912089,-0.56757456,0.16385189,-0.38210076,0.062136434,0.48267284,-0.1629652,0.021689143,-0.52548814,-0.21545702,-0.2079506,-0.012878079,0.56238693,-0.0030760786,-0.03539225,-0.25698465,-0.23548819,-0.23339488,0.25085646,0.3548388,0.34790224,0.411557,0.7213872,0.22668622,-0.28477523,-0.8259968,0.3718732,0.39632505,0.62354094,-0.3949074,-0.29047495,-0.37176678,-0.05168847,0.49419418,-0.019659545,-0.2975778,-0.35239536,-0.16113545,0.5020645,-0.26601782,-0.16108613,0.043301832,0.0065864916,-0.04426451,-0.37836295,0.29742986,0.26828837,-0.38762063,-0.26819286,-0.33320346,-0.09094918,0.15975706,0.19642201,-0.25960618,0.4003275,-0.07951043,-0.07938724,-0.055580396,0.19017448,0.6284864,0.886679,-0.45128796,-0.18635754,-0.19201784,-0.2521812,0.20019668,-0.10923472,0.1609524,-0.25900912,0.45045713
0.29618815,0.015547213,-0.15344416,-0.094642796,-0.16363063,-0.13639662,0.263211,0.24190341,0.040263575,-0.25687984,-0.10300871,0.1268491,-0.60946685,-0.15302171,-0.24108042,-0.1335672,-0.108366504,0.27502182,-0.13177738,-0.39444876,0.47715244,0.24809386,-0.24019931,0.1277712,-0.21709636,0.8367941,-0.57048136,-0.0032072794,0.061224706,-0.25186548,-0.20909019,-0.027563611,-0.21406609,-0.4703675,0.44650838,-0.4495402,-0.108904205,-0.49529323,0.46541873,0.6076561,-0.25897747,0.11403079,0.8066269,-0.34393278,-0.30774885,-0.3242553,-0.045278255,0.23408279,0.59280145,0.27434242,-0.1442535,-0.317668,-0.02628865,-0.70361906,0.4784068,0.05555452,0.43824837,-0.32498622,-0.0603906,-1.054438,-0.109358445,-0.6257851,-0.93123436,-0.3585853,0.13174853,-0.24627124,0.27841443,-0.30500212,-0.048836503,-0.3324025,0.3853008,0.323468,-0.069961876,-0.42959893,0.6641013,0.2839725,-0.26988736,-0.45332864,-0.5959665,0.33485803,0.17114836,-0.16572487,-0.21016152,-0.33235365,-0.50263643,-0.17931442,0.1903018,-0.5729965,-0.43934366,-0.14048463,-0.018882876,0.3829626,0.019586846,-0.42023373,-0.13477531,-0.22960055,0.07757528,-0.40233868,-0.24682087,0.0035708218,-0.2727536,0.10253992,-0.413656,0.2567187,-0.5414045,-1.0159643,0.005046241,-0.05289962,0.18443087,-0.3881455,-0.067451626,-0.23314475,0.30120984,-0.6995204,-0.2911689,-0.57626796,0.12409826,-0.26207027,-0.22011736,-0.32193437,0.6093553,-0.5391367,-0.09708342,0.020228965,-0.2401151,-0.104644164,-0.24257582,0.20071337,0.14380841,0.31504583,-1.1506821,-0.59860116,0.17246419,-0.40384227,0.06475723,0.5074341,-0.17022945,0.024599899,-0.5513802,-0.22539538,-0.21781571,-0.013716668,0.59133023,-0.0008312827,-0.037593614,-0.27355516,-0.24682401,-0.24757296,0.26192075,0.3699744,0.36440626,0.4332576,0.7635311,0.23660286,-0.29740968,-0.8724863,0.38884562,0.41552565,0.65259385,-0.41854706,-0.3061837,-0.39109594,-0.053057168,0.5171798,-0.02382646,-0.31465104,-0.37502268,-0.1705835,0.5297918,-0.28084463,-0.16883218,0.04345554,0.0062900474,-0.045158267,-0.3990793,0.31373206,0.28117347,-0.409009,-0.27929038,-0.3526718,-0.09682795,0.16550437,0.205355,-0.27222234,0.42523092,-0.08220695,-0.083670594,-0.059138734,0.20096672,0.6596644,0.93344134,-0.47355676,-0.19563767,-0.20212208,-0.26635548,0.21045448,-0.111899436,0.16668396,-0.2711627,0.4775709
0.25671986,0.012345179,-0.13582571,-0.079773724,-0.13858423,-0.11800632,0.22907291,0.21154399,0.034459304,-0.2187679,-0.09224766,0.1063017,-0.5201884,-0.134139,-0.2073817,-0.11650105,-0.09212328,0.2350038,-0.11027827,-0.3375658,0.40946805,0.20931798,-0.20548959,0.10560357,-0.18792306,0.7185897,-0.48509866,-0.0030302757,0.051661793,-0.21984701,-0.17779435,-0.024907297,-0.18322167,-0.40220776,0.37999442,-0.38707054,-0.09486251,-0.42688826,0.39780012,0.51965356,-0.22115308,0.09512565,0.69185615,-0.29366216,-0.26687077,-0.2772591,-0.040501773,0.20041013,0.50521535,0.23441106,-0.1235016,-0.27455235,-0.020525012,-0.60641104,0.41001678,0.04803634,0.37660414,-0.28050578,-0.055793986,-0.9057818,-0.09315119,-0.5349471,-0.8001755,-0.30843148,0.11073919,-0.2144845,0.23682839,-0.26433054,-0.04068253,-0.28394747,0.3326048,0.27674922,-0.060316507,-0.36681017,0.56646174,0.24589443,-0.23121741,-0.3881904,-0.5150894,0.28681898,0.14730425,-0.14125443,-0.17620079,-0.2843995,-0.43469593,-0.15330972,0.16550437,-0.49016806,-0.37664646,-0.12027952,-0.017105369,0.328488,0.0160288,-0.3631654,-0.11310847,-0.19610539,0.064740516,-0.34246495,-0.21204793,0.0040690247,-0.23056212,0.09135666,-0.35159475,0.2226952,-0.46839908,-0.8731458,0.0043005953,-0.04646782,0.15874743,-0.33715987,-0.056017768,-0.19648138,0.2596894,-0.6004984,-0.2533221,-0.4935969,0.10846484,-0.22726367,-0.19030172,-0.27270737,0.52153516,-0.4615929,-0.08398559,0.015230024,-0.20474868,-0.08820881,-0.20804875,0.17149313,0.12141325,0.26992407,-0.98799175,-0.5126227,0.14891355,-0.34826782,0.05940006,0.43308154,-0.14389989,0.021817813,-0.4751852,-0.19312172,-0.18673395,-0.012657994,0.50521845,-0.002504383,-0.030861784,-0.23224491,-0.21482688,-0.2131572,0.22695336,0.31741077,0.31297836,0.37237713,0.6553915,0.20242384,-0.25662947,-0.74564904,0.33493415,0.35805136,0.55989885,-0.35528868,-0.265014,-0.33413377,-0.04803607,0.4479867,-0.020514214,-0.2718306,-0.32263824,-0.142776,0.45260963,-0.24155796,-0.14273623,0.03945639,0.007702663,-0.040390678,-0.33938593,0.26689845,0.2393553,-0.35095268,-0.24293329,-0.30254373,-0.08253548,0.14507094,0.1756016,-0.23710354,0.36532828,-0.07241208,-0.07358741,-0.051568583,0.1733255,0.5643247,0.79815197,-0.40775916,-0.16534884,-0.172075,-0.23023438,0.17981443,-0.09624488,0.14474541,-0.23218,0.41012764
0.37597504,0.020021336,-0.19489841,-0.117471404,-0.20923303,-0.1730307,0.3344823,0.31083366,0.054739457,-0.32686794,-0.1319555,0.15745136,-0.767039,-0.19616076,-0.30818456,-0.17026325,-0.13558517,0.34710544,-0.16135761,-0.4987792,0.6027517,0.31272757,-0.30152088,0.16027583,-0.27621368,1.0596126,-0.7173903,-0.0020543244,0.080690116,-0.31983545,-0.26191682,-0.03154734,-0.27096966,-0.5936474,0.5623262,-0.57153845,-0.13686146,-0.62791455,0.5897142,0.76881623,-0.32663542,0.14316064,1.0189935,-0.43744418,-0.38879853,-0.40644982,-0.060360555,0.2941202,0.74863744,0.35123307,-0.18297267,-0.40041053,-0.034540806,-0.8892254,0.60646945,0.06862932,0.5556009,-0.4141876,-0.078422084,-1.3326072,-0.1368673,-0.78725845,-1.179406,-0.45463496,0.16206649,-0.31201383,0.3532793,-0.3894582,-0.06055881,-0.41882837,0.48758003,0.40789214,-0.08796576,-0.53868717,0.8356139,0.36022335,-0.34190613,-0.5726663,-0.75579906,0.42211184,0.2195248,-0.2063463,-0.26557428,-0.41754773,-0.6383022,-0.2223796,0.24036859,-0.72469634,-0.5590265,-0.17983797,-0.024495183,0.48284903,0.024254126,-0.5316643,-0.16739058,-0.29123387,0.09961459,-0.50331485,-0.31418255,0.0065947063,-0.34174868,0.13285878,-0.5237711,0.32732767,-0.68558997,-1.2869606,0.0062765637,-0.068425134,0.22784483,-0.49266198,-0.08456483,-0.29116145,0.38171792,-0.8889153,-0.37027925,-0.7286749,0.15400733,-0.3325682,-0.28096324,-0.40355995,0.77196336,-0.6819968,-0.120353475,0.02457646,-0.30401006,-0.13227607,-0.30666107,0.25194085,0.18367615,0.40095705,-1.4536843,-0.7590839,0.2182515,-0.5104746,0.08349663,0.64221954,-0.216616,0.027669184,-0.69631886,-0.28451708,-0.2749201,-0.01617053,0.74385583,-0.001951484,-0.046466276,-0.34413764,-0.31582263,-0.30865106,0.33198988,0.47069806,0.46303558,0.547897,0.9639966,0.30082986,-0.37338316,-1.1003159,0.49374983,0.52851015,0.82840717,-0.5261597,-0.3878302,-0.49154463,-0.07002029,0.6585563,-0.02660736,-0.39641502,-0.473381,-0.21484812,0.6668394,-0.35333642,-0.21074238,0.053849325,0.010121942,-0.056515783,-0.50297827,0.39562768,0.35409474,-0.515042,-0.35788113,-0.44411427,-0.1213934,0.211304,0.2594882,-0.3458734,0.53476495,-0.10337636,-0.10957502,-0.07867681,0.25109002,0.83747506,1.1760312,-0.6038726,-0.24860407,-0.25428084,-0.3386951,0.26627207,-0.14497773,0.21411276,-0.34584492,0.604593
0.30604047,0.017900871,-0.16164719,-0.097244225,-0.1707159,-0.14302173,0.27151376,0.24964339,0.043469325,-0.26471585,-0.10529748,0.12953822,-0.6230118,-0.15760285,-0.25045654,-0.13945848,-0.11273872,0.28402185,-0.13201505,-0.40236893,0.4913623,0.25059614,-0.24625865,0.12750249,-0.22229208,0.8620804,-0.5844731,-0.00448456,0.06438855,-0.26027676,-0.21222052,-0.029214267,-0.22339574,-0.48509678,0.4568177,-0.4619126,-0.113030635,-0.5127987,0.48070416,0.62292945,-0.2663949,0.116203204,0.8242737,-0.35202762,-0.31946397,-0.3319885,-0.047715355,0.23767835,0.60586697,0.28446966,-0.15187134,-0.327901,-0.026130171,-0.72154105,0.49318033,0.057867788,0.44988883,-0.33382708,-0.06618903,-1.0827696,-0.11010861,-0.6416152,-0.9608383,-0.36906,0.13416101,-0.25367323,0.28742662,-0.31579897,-0.049126312,-0.34455967,0.3999824,0.33197206,-0.074401036,-0.4388254,0.6788014,0.29431382,-0.27728602,-0.4682584,-0.6143829,0.34517512,0.1758591,-0.16937779,-0.21465279,-0.34135237,-0.5172978,-0.1808219,0.19741769,-0.58954483,-0.4536511,-0.14514668,-0.019194921,0.39010933,0.016802732,-0.43394795,-0.13646394,-0.23654662,0.07911599,-0.41034922,-0.25305414,0.005711912,-0.27697083,0.10962887,-0.42370343,0.26205826,-0.5586186,-1.0446209,0.0038162759,-0.053014293,0.18832582,-0.39999261,-0.06662528,-0.23577164,0.31062666,-0.72008824,-0.2987802,-0.5922439,0.12912606,-0.2732744,-0.22566113,-0.3297564,0.62766623,-0.55381125,-0.09803146,0.019874778,-0.24785289,-0.10581583,-0.24921584,0.20334028,0.14739819,0.32151172,-1.1815184,-0.61857224,0.17810553,-0.41651952,0.0689153,0.5218501,-0.17553401,0.024134725,-0.56788427,-0.23062341,-0.22377278,-0.015310677,0.60620326,-0.0020866669,-0.03877826,-0.2811992,-0.256717,-0.2542661,0.2676011,0.38255483,0.37364793,0.44575495,0.7808919,0.24512854,-0.30396238,-0.8965713,0.4040253,0.42710367,0.67272973,-0.429923,-0.31306788,-0.4030535,-0.05392359,0.5322134,-0.022171188,-0.32399312,-0.38154623,-0.17437865,0.54313976,-0.28967407,-0.17540956,0.045952313,0.007758503,-0.047028754,-0.40965033,0.31919217,0.2893211,-0.4182452,-0.28703368,-0.36297664,-0.10095804,0.17168427,0.21115395,-0.2828656,0.4345449,-0.08528998,-0.087671675,-0.06363323,0.20343961,0.67934483,0.9561737,-0.48731008,-0.19771454,-0.20427734,-0.2749285,0.21731228,-0.118574865,0.17310414,-0.27842084,0.49161226
